Temperature,Humidity,Pressure,AirSpeed,RainToday,RainfallTomorrow
27,69,1015.7,43,1,0
26.7,53,1017.3,44,0,0
25.9,58,1016.2,41,0,0
24.9,56,1016.9,61,0,0
24.5,54,1017,48,0,0
25.1,59,1017.4,44,0,0
25.4,56,1015,48,0,0
26.5,54,1012.9,33,0,0
24.8,57,1010.4,52,0,0
26,61,1008.9,37,0,0
25.4,60,1008.9,35,0,0
25.9,63,1010.4,33,0,0
24.8,55,1014.4,44,0,0
24,63,1012.4,30,0,0
28,33,1008.9,31,0,0
29.5,42,1007.1,59,0,1
23.2,47,1006.1,48,1,0
23,53,1010.5,54,0,0
22.3,59,1014.9,69,0,1
17.8,93,1011.9,56,1,1
18,93,1007.8,37,1,0
21.2,70,1009.5,57,0,1
18.5,94,1008.9,35,1,0
24.1,74,1008.3,52,0,0
23.3,79,1007.7,28,0,0
25.2,78,1010.2,33,0,0
23.2,78,1011.3,48,0,0
24,67,1013.9,41,0,0
23.7,68,1016.2,33,0,0
23.3,65,1016.7,30,0,0
23.9,68,1016.4,46,0,0
22.9,65,1015.8,31,0,0
22,56,1015.5,37,0,0
21.6,69,1012.3,39,0,0
25,48,1010.4,37,0,0
24.8,32,1012.1,28,0,0
23.8,70,1014.7,33,0,0
25.5,57,1011.7,59,0,0
17.2,39,1014,57,0,0
17.5,47,1013.1,31,0,0
17.9,54,1013.5,28,0,0
23.7,64,1013.7,43,0,0
23.5,52,1016.6,50,0,0
24,50,1016,52,0,0
22.4,53,1017.9,48,0,0
22.8,54,1019.2,41,0,0
22.6,55,1017.5,30,0,0
21,74,1016.6,37,0,1
23.4,71,1012.5,43,1,0
19.2,37,1010.9,50,0,0
17.6,49,1013.3,39,0,0
20.4,60,1015.5,37,0,0
22.5,65,1016.6,31,0,0
23,58,1015.9,35,0,0
22,56,1015.5,52,0,0
20.6,63,1016.5,28,0,0
21.8,62,1016.9,35,0,0
21.6,59,1019.3,37,0,0
20.9,58,1021.8,35,0,0
21.2,55,1021.5,35,0,0
22.5,53,1019.6,46,0,0
19.5,54,1021.5,44,0,0
19.6,50,1020.7,39,0,0
21.5,52,1017.4,43,0,0
19.9,76,1013.5,48,0,0
20.4,82,1012.7,41,0,0
20.3,91,1017.6,44,0,0
24,59,1018.2,35,0,0
21.6,77,1016.9,54,0,1
20.9,75,1017,33,1,0
20.9,64,1017,30,0,0
22.8,55,1020.7,35,0,0
21.2,53,1023.5,35,0,0
20.3,51,1023.4,33,0,0
21.2,58,1022.9,41,0,0
20.8,63,1024.6,33,0,0
20.5,73,1023.3,35,0,1
18.3,96,1021,30,1,1
20.3,95,1015.9,30,1,0
18.2,96,1014.9,39,0,0
20.6,59,1015.2,30,0,0
21.8,50,1015.3,50,0,0
20.4,58,1016.8,39,0,0
17.8,62,1017,46,0,0
18.5,60,1016.1,41,0,0
17.1,66,1017.6,37,0,0
19.4,54,1020.2,33,0,0
19.7,56,1018.8,31,0,0
19.8,57,1014.4,54,0,0
19.5,49,1011.4,43,0,0
20.9,45,1011.2,50,0,0
14.7,41,1017.9,48,0,0
15.6,47,1021.6,39,0,0
15.4,58,1020.5,35,0,0
12.8,47,1020.5,37,0,0
15.3,42,1023.5,30,0,0
16.7,53,1024.1,26,0,0
18.9,49,1024.6,31,0,0
16.8,56,1027.3,33,0,0
17.6,53,1028.8,30,0,0
18.3,51,1026.9,33,0,0
17.8,61,1024.9,28,0,0
15.9,53,1025,22,0,0
17.1,51,1023.5,28,0,0
16.8,42,1021.2,33,0,0
16.3,50,1022.2,28,0,0
15.5,61,1021.2,26,0,0
14.3,64,1018.8,35,0,0
13.6,44,1018.4,48,0,0
14.2,45,1019.8,46,0,0
13.5,51,1018.5,39,0,0
14.1,60,1019.6,37,0,0
17.5,49,1020.8,41,0,1
14.9,83,1019.5,37,1,1
14.4,89,1014.7,37,1,1
13.6,94,1013.7,41,1,1
17.1,64,1011.5,44,1,0
19.1,62,1015.4,39,0,0
17.5,64,1021.9,37,0,0
15.9,64,1024.4,30,0,0
14.8,71,1022.9,28,0,0
15.3,77,1021.3,28,0,0
13.5,83,1020.8,28,0,1
10.7,100,1021.3,28,1,0
12.4,77,1024.7,31,0,0
13.1,70,1028.5,31,0,0
13.1,62,1028.8,28,0,0
15.2,67,1026.5,31,0,0
14.3,75,1023.6,33,0,1
15.9,87,1020.9,30,1,0
12.5,NA,1018.3,30,0,0
11.1,72,1016.3,26,0,0
13.3,82,1013.2,43,0,0
14.5,61,1016.1,43,0,0
11.7,73,1018.1,48,0,0
11.3,62,1020.2,48,0,0
5.9,76,1024.7,35,0,0
5.5,67,1025.1,19,0,0
11,51,1020.9,35,0,0
11,56,1016.8,33,0,0
13.8,72,1015.1,30,0,0
11.1,61,1019.2,33,0,0
11.4,71,1023.9,30,0,0
13.1,64,1024.8,37,0,0
11.3,73,1024.6,39,0,0
13.8,69,1023.5,33,0,0
14.5,78,1022.6,35,0,1
15.7,90,1020,22,1,0
13,77,1020.6,26,0,0
10.8,80,1018.4,20,0,0
8.1,88,1018.2,19,0,0
13.2,73,1013.9,26,0,1
12.5,94,1007.7,35,1,0
12.1,94,1010,39,0,0
10.7,78,1017.4,15,0,0
10.7,78,1019,39,0,0
15.5,57,1014,41,0,0
10.4,53,1015.6,39,0,0
11.3,61,1014.6,56,0,0
6.2,86,1019.3,50,0,0
8.2,82,1020.5,37,0,0
7.2,80,1021.6,35,0,0
11.4,68,1020.2,28,0,0
11.9,65,1024.4,35,0,0
11.1,63,1026.2,28,0,0
12.1,61,1023.9,35,0,0
11.3,67,1020.7,26,0,0
11.7,70,1017.6,30,0,0
13.6,47,1013,39,0,1
11.6,81,1013,28,1,0
7.8,78,1011.9,44,0,1
8.9,92,1015.3,50,1,0
5.6,93,1021.1,30,0,0
9.1,80,1023.8,28,0,0
9.4,78,1024.2,26,0,0
9.5,65,1027.1,35,0,0
15.1,64,1024.8,39,0,0
14.4,69,1020,39,0,1
12.5,72,1018,39,1,0
8.2,75,1024.9,31,0,0
11.1,60,1026.6,30,0,0
13.1,70,1021,41,0,0
6.6,92,1020.1,41,0,0
5.9,86,1025.6,33,0,0
8.2,79,1027.2,37,0,0
9.5,68,1026.3,33,0,0
9.9,63,1025.1,33,0,0
9.4,82,1026.9,33,0,0
8.8,65,1027.9,17,0,0
10.3,57,1026,31,0,0
11,51,1023.3,26,0,0
11.9,56,1022.2,20,0,0
12.5,61,1023.7,28,0,0
15.8,62,1020.3,43,0,0
9.6,55,1022.1,41,0,0
11.3,50,1021.4,33,0,0
15,56,1020.6,41,0,0
16.1,61,1017.5,56,0,0
15.2,55,1015.6,26,0,0
13.9,53,1017.3,41,0,0
12.7,54,1020.9,31,0,0
13.4,45,1021.8,26,0,0
13.5,41,1020,39,0,0
16,54,1017.5,44,0,0
11.1,43,1027.6,31,0,0
12.9,45,1028.3,31,0,0
14.5,59,1021.1,31,0,0
17.6,50,1014.5,46,0,0
18.1,51,1013.9,28,0,0
22.3,42,1013.2,33,0,0
25.5,27,1011.5,65,0,0
20.3,23,1014.5,41,0,0
16.6,28,1019.6,31,0,0
14.4,41,1020.5,22,0,0
18.3,33,1019.3,28,0,0
20.5,56,1011.8,83,0,1
15.3,70,1017.7,37,1,1
12.8,50,1022.6,41,1,0
13.2,50,1023.4,28,0,0
17.1,50,1023.1,35,0,0
16.9,57,1021,52,0,1
13.8,91,1019.5,46,1,1
15.4,92,1016.1,31,1,0
14.9,66,1018.4,31,0,0
18.4,78,1010.8,48,0,1
13.3,89,1012.4,37,1,0
13.7,67,1016.6,37,0,0
14.1,53,1019.3,31,0,0
16.6,39,1024.2,22,0,0
16.8,34,1025.9,31,0,0
19.8,41,1025.2,46,0,0
20.6,46,1021.4,31,0,0
21.9,38,1019.6,37,0,0
22.4,46,1020.7,39,0,0
20.5,52,1022.7,48,0,0
21.9,46,1019.5,35,0,0
22.7,31,1018.8,37,0,0
23.5,27,1016.7,30,0,0
22.5,39,1013.7,48,0,1
21.3,74,1010,48,1,0
15.8,30,1010.2,63,0,0
17.2,44,1018.3,41,0,0
19.1,36,1017.4,31,0,0
18.5,31,1012.2,56,0,0
12.9,32,1017.3,57,0,0
13.7,31,1015.1,43,0,0
16.7,35,1016.5,30,0,0
20.4,23,1019.5,30,0,0
22.2,36,1017.4,41,0,0
23.8,38,1012.9,70,0,0
20,50,1011.4,37,0,0
14.7,64,1016.4,35,0,0
16.7,45,1017.7,31,0,0
19,39,1019.5,35,0,0
16.2,27,1017.2,54,0,0
13.3,34,1019.2,44,0,0
15.4,38,1022.7,37,0,0
16.4,40,1025.1,35,0,0
17,53,1022.6,54,0,0
18.8,60,1013.5,48,0,0
21.2,29,1008.3,57,0,0
20.5,23,1008.3,61,0,0
17,36,1014.1,54,0,0
16.1,42,1016.4,67,0,0
16.7,27,1021.5,44,0,0
18.7,46,1023.9,35,0,0
19.5,49,1026.3,35,0,0
20.3,54,1024.9,43,0,0
22.7,41,1023.3,39,0,0
25.1,40,1020.8,41,0,0
24,34,1021.4,57,0,0
25.1,34,1018,57,0,0
26,15,1014.7,76,0,0
18.8,68,1012.8,41,0,1
22.4,57,1019.8,52,1,1
20.4,70,1022.7,41,1,0
20.6,67,1023,35,0,0
21.5,53,1022.7,37,0,0
22.5,49,1022.7,31,0,0
21.6,51,1023.8,33,0,0
22.6,52,1021.9,33,0,0
25.5,28,1017.6,39,0,0
26.5,20,1014.2,44,0,0
26.6,26,1015.4,44,0,0
22,60,1019.6,52,0,0
23.4,57,1024.3,39,0,1
21.9,51,1026.4,41,1,0
23.8,49,1023.5,59,0,1
20.1,53,1022.5,30,1,0
21.1,57,1022.7,39,0,0
23.6,48,1021,37,0,0
28.4,37,1014.5,65,0,0
23,58,1014.8,35,0,0
25,53,1012.2,30,0,0
29.6,26,1009.3,91,0,0
32.2,20,1005.9,50,0,0
28.7,42,1008.7,46,0,0
27.4,52,1011.8,44,0,0
30.2,48,1012.9,44,0,0
31.1,39,1010.6,50,0,0
30.9,41,1010.2,46,0,0
31,33,1012.8,50,0,0
25.7,53,1019.7,48,0,0
25,48,1020.9,48,0,0
25,50,1017.3,52,0,0
28.6,48,1013.4,43,0,0
31.3,39,1008.5,52,0,0
25.8,14,1006.8,52,0,0
23.6,27,1008.6,48,0,0
24.6,37,1010.4,44,0,0
21.8,41,1017.4,35,0,0
22.8,42,1020.4,35,0,0
25.1,50,1017.7,48,0,0
29,33,1013,59,0,0
28.5,14,1012.7,37,0,0
30,33,1012.4,43,0,0
32.3,24,1008.6,69,0,0
28,27,1008.9,41,0,0
32.8,25,1007.7,NA,0,0
25.7,41,1011.3,59,0,0
24.5,25,1016.1,35,0,0
26.1,14,1014.5,31,0,0
26.4,52,1014,52,0,0
28.5,47,1017.8,52,0,0
26.7,55,1020,54,0,0
26.5,48,1019.5,50,0,0
25.5,52,1015.2,74,0,0
23.7,69,1016.3,35,0,0
25.2,53,1016.2,46,0,0
24.1,57,1015.6,48,0,1
19.9,85,1015.6,61,1,1
24.4,65,1014.8,43,1,0
25.9,54,1014,43,0,0
25.3,60,1011.1,56,0,0
25.2,64,1010.9,44,0,1
26.7,66,1013.9,57,1,1
26.1,74,1013.8,52,1,1
23,90,1016.3,30,1,1
22.5,91,1018.3,37,1,1
22.2,76,1017.6,35,1,1
21.6,87,1014.6,33,1,1
22.1,96,1010.2,33,1,1
24.3,90,1011.7,39,1,0
25.6,58,1015.1,48,0,0
24.1,53,1017.1,26,0,0
25.8,63,1016,37,0,0
26.5,68,1013.6,76,0,1
25.5,62,1017.3,41,1,0
25.1,59,1019.6,30,0,0
26.1,59,1017.5,31,0,0
27.1,51,1015.4,26,0,0
26.9,58,1014.4,31,0,0
27.8,58,1012.6,74,0,1
26.3,58,1012.3,NA,1,0
25.3,66,1015.2,52,0,0
24.9,58,1012.6,59,0,0
24.8,71,1007.8,59,0,1
21.2,43,1007.1,56,1,0
19.8,28,1010.6,54,0,0
19.8,52,1013.2,35,0,0
23.8,45,1012.4,22,0,0
28.8,35,1013.7,43,0,0
26.8,44,1012.8,37,0,0
26.9,55,1012,37,0,0
25.4,61,1013.3,41,0,0
27.9,54,1012.9,33,0,0
28.6,40,1012.2,52,0,0
28.5,48,1009.1,NA,0,1
24,70,1008.9,NA,1,0
26.9,52,1012.5,NA,0,0
25.6,51,1010.4,54,0,1
24.1,50,1008.9,54,1,0
24.4,41,1009.4,61,0,0
25.1,56,1008.3,52,0,0
24.7,54,1010.2,50,0,0
25.5,65,1009,43,0,1
22.2,79,1011.1,NA,1,1
23.5,85,1016.2,33,1,1
24.5,77,1018.5,33,1,0
24.3,60,1020,44,0,0
24.5,61,1019.5,33,0,0
24.5,64,1017.5,NA,0,0
25.4,66,1013.6,41,0,0
26.4,57,1011,33,0,0
27,72,1008.7,59,0,1
23.7,93,1008.4,31,1,1
25.2,61,1010.2,41,1,0
25.1,63,1012.3,37,0,0
25,68,1015.7,46,0,0
22.6,48,1019.9,41,0,0
23.9,53,1019.4,39,0,0
24.1,61,1019.2,31,0,0
24.7,63,1018.6,37,0,0
26.6,56,1015.4,67,0,1
26.1,60,1015.6,NA,1,1
23.2,66,1020.4,NA,1,1
21.5,64,1021.7,NA,1,0
23.4,57,1019,33,0,0
24.1,62,1016.6,39,0,1
20.1,95,1013.7,30,1,1
17.7,87,1008.7,37,1,1
21.9,63,1011.6,54,1,0
22.9,59,1011.6,41,0,0
19.6,89,1010.2,41,0,1
23.5,84,1010.7,39,1,0
23.9,68,1011.7,48,0,0
22.5,81,1013.6,46,0,1
20.8,69,1016.7,31,1,0
21.5,64,1019,43,0,0
23,58,1023,48,0,0
21.2,50,1028.5,41,0,0
20.5,53,1029.2,48,0,0
20.1,60,1026.1,33,0,0
22.9,46,1023.9,43,0,0
22,52,1021.4,35,0,0
21,50,1023.5,46,0,0
21.9,55,1025.1,35,0,0
22.2,58,1023.3,28,0,0
22,58,1021.5,33,0,0
22.5,55,1020.6,30,0,0
23.2,71,1017.9,33,0,0
23.8,72,1017.9,43,0,0
23.3,68,1019.2,39,0,0
22.5,57,1022,39,0,0
23.2,65,1021.7,30,0,0
23.4,63,1020,28,0,0
23.9,57,1019.2,37,0,0
23,67,1019.7,41,0,0
22.6,69,1018.1,48,0,1
17.8,99,1017.7,31,1,0
18.3,85,1017.3,39,0,0
18.9,72,1018.1,24,0,0
21.2,64,1018.6,31,0,0
22.7,50,1018.8,30,0,0
21.8,56,1018.6,33,0,0
21.2,57,1019.3,48,0,1
20.8,72,1019.2,41,1,1
23.2,70,1017.4,35,1,0
20.4,65,1014.9,30,0,0
23.8,48,1012.9,41,0,0
23.1,59,1013,35,0,0
20.2,50,1015.8,39,0,0
16.8,40,1019.6,31,0,0
21.6,47,1021.4,26,0,0
21.7,56,1021.6,28,0,0
21.5,47,1024.3,33,0,0
21.8,47,1025.6,31,0,0
22.6,49,1025.1,33,0,0
22.6,52,1024,37,0,0
22.4,48,1022.7,37,0,0
22.7,49,1021.9,35,0,0
23.2,50,1023,30,0,0
22.9,57,1022.4,24,0,0
23.7,60,1019.3,31,0,0
22.3,53,1015.1,59,0,0
15.2,61,1023.6,33,0,0
17.6,41,1021.9,33,0,0
21.3,45,1021.7,28,0,0
19.2,39,1023.2,37,0,0
18,47,1024.1,31,0,0
20.3,56,1026,30,0,0
20.2,57,1026.6,31,0,0
19.7,56,1025.8,35,0,0
20.9,51,1021.5,30,0,0
19.4,72,1017.2,48,0,0
13,47,1022.2,44,0,0
13.5,50,1021.8,24,0,0
15.4,38,1021.2,19,0,0
18.1,53,1021.9,28,0,0
18.5,53,1020.6,28,0,0
19.7,65,1016.8,35,0,0
13.9,33,1019,52,0,0
11,43,1021.8,NA,0,0
12.1,48,1019.7,35,0,0
13.9,44,1017.8,28,0,0
14.4,50,1019.5,28,0,0
15.2,59,1019.2,26,0,0
14.2,67,1018,43,0,0
13,61,1020.9,31,0,0
15.6,61,1021.3,30,0,0
15.9,64,1019,26,0,0
13.1,76,1019.5,30,0,0
15.3,52,1020.7,31,0,0
16,62,1018.3,35,0,0
16.6,87,1011.6,44,0,1
14.1,78,1009.1,43,1,0
13.8,87,1015.5,26,0,0
14.6,79,1020.6,37,0,1
14.4,84,1012.3,50,1,1
11.1,85,1011.1,41,1,1
12.8,92,1013.4,26,1,1
11.1,100,1019.1,17,1,0
15.2,94,1018.8,28,0,1
13.9,93,1019.8,26,1,0
12,92,1015.4,39,0,0
13.1,84,1015,44,0,0
9.2,85,1017.9,50,0,0
7.7,92,1023.6,31,0,0
11.9,67,1023.1,28,0,0
10.6,76,1019,41,0,0
8.8,71,1023.1,41,0,0
6.8,78,1023.7,33,0,0
10.5,57,1023.2,50,0,0
7.9,74,1027.5,20,0,0
10,74,1031.3,31,0,0
13.6,63,1030.3,37,0,0
14,61,1028.4,28,0,0
13.4,70,1022.4,39,0,1
11.4,100,1020.2,24,1,0
8.6,80,1023.2,43,0,0
9.6,86,1027.5,33,0,0
10.6,83,1030.2,19,0,0
13.5,70,1033.1,31,0,0
12.9,73,1032.6,39,0,0
14.9,61,1029.4,31,0,0
14.8,64,1026.7,39,0,0
13.9,84,1022.7,35,0,1
7.6,75,1021.7,35,1,0
4.7,84,1021.5,28,0,0
5.1,82,1022.9,24,0,0
4.7,82,1023.2,35,0,0
6.5,69,1025.7,22,0,0
8.8,80,1027,19,0,1
7.7,82,1029.8,33,1,0
5.3,88,1029.3,22,0,0
11.8,67,1025.7,37,0,0
13.8,88,1019.6,35,0,0
7,88,1023.8,24,0,0
10.1,90,1023.7,17,0,0
13.9,61,1025.3,26,0,0
13.3,62,1027,39,0,0
14.7,70,1025.8,39,0,0
16.6,73,1023.3,35,0,0
16.5,70,1021.1,46,0,1
12,95,1018.6,74,1,0
10.1,78,1022.5,41,0,0
6,87,1025.9,19,0,0
9,73,1027,26,0,0
12.1,71,1024.9,37,0,0
13.3,83,1019.1,41,0,1
6.4,99,1022.3,31,1,0
5.9,88,1025,26,0,0
9.9,74,1028.4,35,0,0
9.8,62,1031,22,0,0
12,66,1029.3,28,0,0
13.4,71,1028.2,26,0,0
13.5,71,1030.4,28,0,0
13.2,61,1030.9,33,0,1
13.4,95,1024.9,41,1,1
13.8,99,1021.1,37,1,0
15.6,94,1020.2,50,0,1
14,95,1018.4,41,1,0
8.9,99,1026.2,56,0,0
8,73,1025.4,48,0,0
8.9,78,1019.3,41,0,0
10.2,82,1021.2,22,0,0
10.7,74,1019.9,31,0,0
8.7,77,1023.4,41,0,0
6.2,85,1025,20,0,0
8.7,65,1021.9,28,0,0
14.3,64,1022.3,48,0,1
14.6,93,1017.5,56,1,1
11.2,65,1016.3,37,1,0
9.9,72,1013.8,NA,0,0
11.2,72,1016.4,35,0,0
9.9,80,1019.2,37,0,0
15.7,48,1013.4,59,0,0
11.2,67,1019,39,0,0
11.2,63,1023.5,26,0,0
15.5,63,1020.7,50,0,0
16.7,78,1017.4,41,0,1
13.5,90,1017.7,37,1,0
10.3,70,1022.2,35,0,0
9.7,64,1023.5,26,0,1
12.8,94,1016.1,56,1,1
11.4,86,1018.8,30,1,0
12.8,76,1015.4,35,0,1
11.4,73,1014,54,1,0
13,66,1017.5,37,0,0
11.5,76,1023.9,33,0,0
13,67,1027.2,31,0,0
14.6,69,1026.6,28,0,0
15.6,68,1025.9,33,0,0
17.6,58,1022.9,39,0,0
17.6,60,1019.4,33,0,0
20.6,66,1019.5,39,0,1
20,78,1016.2,63,1,1
15.8,67,1019.4,31,1,0
14.5,66,1022.4,30,0,0
14.1,68,1025.2,26,0,0
13.4,62,1024.8,28,0,0
17.6,75,1018.7,39,0,1
18,98,1010.1,50,1,0
13.5,76,1019.9,33,0,0
14.4,69,1022.9,28,0,0
15.7,70,1018.8,26,0,0
18.8,77,1014.2,39,0,0
15,69,1016.7,50,0,0
12,63,1021.3,39,0,0
10.9,56,1022.9,43,0,0
10.3,71,1021.9,30,0,0
11.2,84,1022.1,19,0,1
13.7,92,1021.3,19,1,0
18.9,81,1022.5,19,0,0
19.2,73,1023.8,31,0,0
17.3,87,1022.4,31,0,0
19.7,77,1022.8,24,0,0
19.3,83,1020.5,30,0,0
20,78,1019.9,26,0,0
20.9,75,1017.9,69,0,1
21.2,81,1014.9,30,1,0
17.3,45,1016.4,43,0,0
14.7,53,1022.6,28,0,0
16.9,64,1025.9,39,0,0
16.2,63,1025.9,31,0,0
15.6,84,1023.3,28,0,1
18.7,79,1019.4,28,1,1
19.2,71,1018.4,31,1,0
20.6,61,1019.5,30,0,0
20.3,76,1017.3,48,0,0
13.7,71,1019.7,28,0,1
18,76,1021.6,39,1,0
18.1,58,1024.1,41,0,0
17.8,64,1026.1,50,0,0
19.3,62,1026.6,35,0,0
18.5,65,1021.8,41,0,0
17.9,81,1015.3,35,0,1
18.1,92,1005.7,67,1,1
10.4,61,1010.8,54,1,0
11,59,1018.2,39,0,0
14.4,61,1020.5,33,0,0
16.5,65,1022.5,22,0,0
18.8,64,1026,37,0,0
15.8,88,1025.5,35,0,0
18.5,70,1022.4,41,0,1
19.3,74,1019.8,26,1,0
18.5,80,1017,44,0,1
17.4,84,1018.3,30,1,0
17.8,79,1018.5,26,0,0
18.9,67,1017.5,31,0,0
21.2,61,1016,33,0,0
20.4,64,1017.9,41,0,0
21.5,59,1016.6,48,0,0
21.3,64,1015.2,35,0,0
17,61,1013.5,30,0,1
14.4,69,1017.2,46,1,0
17.4,51,1019.5,33,0,0
19.2,67,1017.5,28,0,0
20.2,65,1016.2,67,0,1
18.4,65,1017.6,37,1,0
19.8,59,1018.2,46,0,1
18.4,82,1020.5,48,1,1
22,69,1024.3,44,1,0
21.8,62,1023.6,39,0,0
22.9,55,1017.2,NA,0,0
24.1,65,1014.6,48,0,0
23.9,61,1018.1,48,0,0
23.1,60,1019.1,43,0,0
22.9,68,1014.6,44,0,1
20,89,1013.3,37,1,0
21.4,80,1013,26,0,0
21.8,76,1013.1,28,0,1
18.4,91,1016.7,48,1,0
22,55,1021.5,33,0,0
19,54,1022.2,31,0,0
21.6,46,1021.7,46,0,0
21.1,53,1022.8,48,0,0
22.7,50,1023.5,43,0,0
22.8,44,1021.6,43,0,0
21.3,55,1018.7,35,0,0
23.4,51,1015.9,48,0,0
20,68,1013.7,54,0,0
22.4,64,1011.1,48,0,1
20.8,79,1011.2,50,1,1
19.8,89,1012.6,39,1,1
21.7,75,1014.8,44,1,0
22.8,71,1015.5,44,0,1
19.6,88,1010.9,35,1,1
21.8,70,1010.1,37,1,0
23.1,68,1010.6,48,0,1
22,67,1013.2,48,1,0
25,64,1014.9,50,0,0
25,66,1015.4,44,0,1
24.2,78,1011.3,48,1,1
22.1,91,1008.1,17,1,0
20.9,95,1007.6,31,0,0
25.6,48,1011.2,61,0,0
25.1,60,1012.5,41,0,0
24.3,64,1010.5,37,0,0
21,89,1007.6,54,0,1
24.1,77,1005,50,1,0
21.1,59,1008.2,39,0,0
17.8,88,1006.7,31,0,0
14.8,37,1006.5,56,0,0
20.2,36,1011.7,39,0,0
22.7,50,1014.5,35,0,0
22.5,67,1016.7,31,0,0
26.8,47,1017.6,48,0,0
23,67,1015.2,31,0,0
24.4,69,1008.7,35,0,0
23.9,73,1003.2,54,0,0
25.9,52,1011.5,44,0,0
23.1,51,1016.4,31,0,0
24.8,56,1016.7,37,0,0
26,50,1015.7,35,0,0
23.9,51,1015.1,37,0,0
27.2,66,1013.2,50,0,1
26.7,56,1010.4,70,1,1
24.2,71,1008.3,31,1,0
23.1,81,1006.4,43,0,1
21.9,80,1006.7,48,1,0
24.2,52,1008,50,0,0
24.8,48,1009.4,33,0,0
26.3,58,1008.2,48,0,0
27.3,53,1007.6,57,0,1
25.2,81,1007.2,59,1,0
26.7,60,1008.9,50,0,0
27,56,1011.4,46,0,0
24.9,54,1011.2,NA,0,0
24.2,59,1009.5,NA,0,0
26.8,58,1006.9,NA,0,0
26,63,1004.6,44,0,0
27.4,48,1004.2,44,0,0
26.7,62,1006.3,54,0,0
25.8,53,1008.7,46,0,0
25.2,49,1012.4,35,0,0
24.1,56,1013.6,37,0,0
23.6,55,1011.9,39,0,0
23.9,59,1009.3,39,0,0
28.6,45,1008.9,39,0,0
30.1,51,1012.7,31,0,0
28.5,52,1014.8,81,0,1
29.3,59,1011.2,59,1,1
24.4,54,1016.9,37,1,0
24.2,52,1019.5,37,0,0
24.8,63,1018,33,0,0
26.6,60,1015.8,50,0,0
28.6,62,1015.9,46,0,0
27.1,67,1017.5,41,0,0
28.5,60,1015.9,46,0,0
27.6,63,1015.6,44,0,0
28,66,1016.6,39,0,0
28.4,62,1015.5,59,0,1
22.2,86,1015.3,48,1,1
23.1,62,1019.3,35,1,0
22.9,60,1021.2,33,0,0
24,64,1018.6,33,0,0
25.1,61,1015.7,48,0,0
26.5,54,1014.6,69,0,1
24.6,71,1016.6,48,1,1
22.2,74,1017.8,39,1,0
23.5,64,1016.7,43,0,0
24.2,66,1014,31,0,0
24.9,68,1013.3,37,0,0
24.7,71,1013.1,37,0,0
27.1,63,1011.2,44,0,0
25.5,52,1009,54,0,0
24.8,48,1013.8,48,0,0
20.1,52,1019.1,33,0,0
21.1,51,1018.1,31,0,0
22.3,67,1014.8,33,0,0
24.4,62,1012.6,39,0,0
24.2,63,1011.7,37,0,0
26.7,53,1011.4,50,0,0
28.1,48,1009.7,52,0,1
25.2,71,1011.6,35,1,0
23.9,75,1010.5,48,0,1
23.4,91,1010.5,24,1,0
22.4,90,1014.5,50,0,0
20,47,1021.1,44,0,0
20.9,53,1021.4,37,0,0
21.3,56,1018.5,52,0,0
21.4,64,1017.2,41,0,0
21.5,67,1014.8,35,0,0
23.8,62,1015.2,39,0,0
23.8,63,1019.4,44,0,0
24.1,56,1021.4,35,0,0
24.6,61,1020.2,33,0,0
23.5,64,1018.9,39,0,0
23.7,65,1018,35,0,0
25,68,1016.9,44,0,1
20.2,93,1014.3,30,1,0
21.6,90,1010.9,37,0,1
20.4,80,1007.2,35,1,1
22.8,78,1005.1,33,1,1
23.2,91,1003.2,41,1,0
19.8,88,1006.7,37,0,0
18,63,1010.3,46,0,0
17.2,72,1013.2,52,0,0
15,71,1016,33,0,0
20.2,60,1020.2,33,0,0
18.9,58,1022.7,33,0,0
21.2,58,1022.6,44,0,0
19.2,72,1020.9,26,0,0
20.9,73,1020.3,41,0,0
18.6,59,1017.4,35,0,0
16.7,60,1015.7,28,0,0
16.2,57,1014.3,28,0,1
13.4,97,1017.1,41,1,0
15.3,61,1019.5,39,0,0
15.4,53,1022.4,30,0,0
15.2,53,1018.9,22,0,0
15,52,1015.5,31,0,0
16.3,73,1012.7,33,0,0
13.1,63,1014.2,56,0,0
10.9,45,1016.4,44,0,0
13,53,1016.3,52,0,0
14.1,53,1018.4,37,0,0
13,64,1020,56,0,0
11.6,37,1028.5,26,0,0
12.6,39,1031.2,24,0,0
11.2,39,1029.2,NA,0,0
15,38,1030.3,26,0,0
16.6,51,1029.9,30,0,0
17.6,54,1027.8,31,0,0
16.5,58,1026,30,0,0
17.3,61,1021.7,37,0,1
16.6,93,1011.9,57,1,0
11.6,89,1009.4,50,0,1
9.3,91,1013.3,43,1,0
9.2,77,1017.4,37,0,0
9.2,83,1021.3,33,0,0
9.4,74,1022.5,22,0,0
14.4,65,1023.1,28,0,0
11.4,87,1019.9,41,0,0
11.1,92,1015.4,24,0,0
13.8,77,1019.1,46,0,0
16.7,58,1022,37,0,0
14,71,1020.2,30,0,0
12.6,66,1020.1,35,0,0
13.4,68,1018.9,31,0,0
14.4,53,1019.1,35,0,0
9.9,66,1021,30,0,0
9.9,67,1020.5,41,0,0
4,68,1021.1,31,0,0
5.3,72,1020.8,35,0,0
8.2,70,1020.8,30,0,1
11.5,90,1019.9,46,1,0
11.8,92,1018,43,0,1
